Year,Month,State,Crop,Wholesale_Price[Rs. Per Quintal],Temperature (Celsis),Rainfall in mm
2023,12,Gujarat,Wheat,2570,1.1,1.1
2023,1,Gujarat,Arhar(Tur Dal),8350,-0.2,1.6
2023,2,Gujarat,Arhar(Tur Dal),8450,2,0
2023,3,Gujarat,Arhar(Tur Dal),8800,1.5,13.9
2023,4,Gujarat,Arhar(Tur Dal),9300,0.3,6.4
2023,5,Gujarat,Arhar(Tur Dal),9525,0.1,17.8
2023,6,Gujarat,Arhar(Tur Dal),10210,-0.3,229.2
2023,7,Gujarat,Arhar(Tur Dal),10300,0.2,423.2
2023,8,Gujarat,Arhar(Tur Dal),10450,0.5,20.9
2023,9,Gujarat,Arhar(Tur Dal),11700,1,168.4
2023,10,Gujarat,Arhar(Tur Dal),12188,1.4,1.8
2023,11,Gujarat,Arhar(Tur Dal),12950,1.3,23
2023,12,Gujarat,Arhar(Tur Dal),12460,1.1,1.1
2023,1,Gujarat,Cotton,8613,-0.2,1.6
2023,2,Gujarat,Cotton,8163,2,0
2023,3,Gujarat,Cotton,8000,1.5,13.9
2023,4,Gujarat,Cotton,8288,0.3,6.4
2023,5,Gujarat,Cotton,7925,0.1,17.8
2023,6,Gujarat,Cotton,7158,-0.3,229.2
2023,7,Gujarat,Cotton,7000,0.2,423.2
2023,8,Gujarat,Cotton,7463,0.5,20.9
2023,9,Gujarat,Cotton,6300,1,168.4
2023,10,Gujarat,Cotton,6700,1.4,1.8
2023,11,Gujarat,Cotton,7131,1.3,23
2023,12,Gujarat,Cotton,6813,1.1,1.1
2023,1,Gujarat,Tomato,806,-0.2,1.6
2023,2,Gujarat,Tomato,838,2,0
2023,3,Gujarat,Tomato,1110,1.5,13.9
2023,4,Gujarat,Tomato,1050,0.3,6.4
2023,5,Gujarat,Tomato,1075,0.1,17.8
2023,6,Gujarat,Tomato,2360,-0.3,229.2
2023,7,Gujarat,Tomato,7425,0.2,423.2
2023,8,Gujarat,Tomato,6213,0.5,20.9
2023,9,Gujarat,Tomato,1355,1,168.4
2023,10,Gujarat,Tomato,1075,1.4,1.8
2023,11,Gujarat,Tomato,2000,1.3,23
2023,12,Gujarat,Tomato,2120,1.1,1.1
2023,1,Gujarat,Soyabean,5406,-0.2,1.6
2023,2,Gujarat,Soyabean,5338,2,0
2023,3,Gujarat,Soyabean,5410,1.5,13.9
2023,4,Gujarat,Soyabean,5350,0.3,6.4
2023,5,Gujarat,Soyabean,5358,0.1,17.8
2023,6,Gujarat,Soyabean,5200,-0.3,229.2
2023,7,Gujarat,Soyabean,4913,0.2,423.2
2023,8,Gujarat,Soyabean,4900,0.5,20.9
2023,9,Gujarat,Soyabean,4890,1,168.4
2023,10,Gujarat,Soyabean,4788,1.4,1.8
2023,11,Gujarat,Soyabean,5138,1.3,23
2023,12,Gujarat,Soyabean,4960,1.1,1.1
2023,1,Gujarat,Groundnut,6174,-0.2,1.6
2023,2,Gujarat,Groundnut,6549,2,0
2023,3,Gujarat,Groundnut,6712,1.5,13.9
2023,4,Gujarat,Groundnut,6793,0.3,6.4
2023,5,Gujarat,Groundnut,6818,0.1,17.8
2023,6,Gujarat,Groundnut,6780,-0.3,229.2
2023,7,Gujarat,Groundnut,7049,0.2,423.2
2023,8,Gujarat,Groundnut,6879,0.5,20.9
2023,9,Gujarat,Groundnut,6605,1,168.4
2023,10,Gujarat,Groundnut,6410,1.4,1.8
2023,11,Gujarat,Groundnut,6243,1.3,23
2023,12,Gujarat,Groundnut,6564,1.1,1.1
2023,1,Haryana,Rice,2900,0.2,11.6
2023,2,Haryana,Rice,3038,2.1,0
2023,3,Haryana,Rice,3183,0.5,41.8
2023,4,Haryana,Rice,2928,-0.3,14.6
2023,5,Haryana,Rice,2805,-2.1,52.4
2023,6,Haryana,Rice,2703,-1.2,81.1
2023,7,Haryana,Rice,2678,-0.3,236.9
2023,8,Haryana,Rice,2650,0.9,58.5
2023,9,Haryana,Rice,3005,0.8,43.6
2023,10,Haryana,Rice,3042,0.1,9.9
2023,11,Haryana,Rice,3069,0,4.8
2023,12,Haryana,Rice,3110,0.1,2.8
2023,1,Haryana,Bajra,2133,0.2,11.6
2023,2,Haryana,Bajra,2025,2.1,0
2023,3,Haryana,Bajra,2102,0.5,41.8
2023,4,Haryana,Bajra,2113,-0.3,14.6
2023,5,Haryana,Bajra,2081,-2.1,52.4
2023,6,Haryana,Bajra,2072,-1.2,81.1
2023,7,Haryana,Bajra,1978,-0.3,236.9
2023,8,Haryana,Bajra,1830,0.9,58.5
2023,9,Haryana,Bajra,2010,0.8,43.6
2023,10,Haryana,Bajra,2093,0.1,9.9
2023,11,Haryana,Bajra,2143,0,4.8
2023,12,Haryana,Bajra,2194,0.1,2.8
2023,1,Haryana,Wheat,2638,0.2,11.6
2023,2,Haryana,Wheat,2375,2.1,0
2023,3,Haryana,Wheat,2164,0.5,41.8
2023,4,Haryana,Wheat,2124,-0.3,14.6
2023,5,Haryana,Wheat,2136,-2.1,52.4
2023,6,Haryana,Wheat,2194,-1.2,81.1
2023,7,Haryana,Wheat,2163,-0.3,236.9
2023,8,Haryana,Wheat,2240,0.9,58.5
2023,9,Haryana,Wheat,2260,0.8,43.6
2023,10,Haryana,Wheat,2413,0.1,9.9
2023,11,Haryana,Wheat,2438,0,4.8
2023,12,Haryana,Wheat,2402,0.1,2.8
2023,1,Haryana,Barley,2160,0.2,11.6
2023,2,Haryana,Barley,2156,2.1,0
2023,3,Haryana,Barley,2204,0.5,41.8
2023,4,Haryana,Barley,2198,-0.3,14.6
2023,5,Haryana,Barley,2180,-2.1,52.4
2023,6,Haryana,Barley,2180,-1.2,81.1
2023,7,Haryana,Barley,2275,-0.3,236.9
2023,8,Haryana,Barley,2400,0.9,58.5
2023,9,Haryana,Barley,2460,0.8,43.6
2023,10,Haryana,Barley,2350,0.1,9.9
2023,11,Haryana,Barley,2500,0,4.8
2023,12,Haryana,Barley,2580,0.1,2.8
2023,1,Haryana,Potato,1050,0.2,11.6
2023,2,Haryana,Potato,900,2.1,0
2023,3,Haryana,Potato,710,0.5,41.8
2023,4,Haryana,Potato,888,-0.3,14.6
2023,5,Haryana,Potato,1100,-2.1,52.4
2023,6,Haryana,Potato,1270,-1.2,81.1
2023,7,Haryana,Potato,1475,-0.3,236.9
2023,8,Haryana,Potato,1413,0.9,58.5
2023,9,Haryana,Potato,1430,0.8,43.6
2023,10,Haryana,Potato,1475,0.1,9.9
2023,11,Haryana,Potato,1275,0,4.8
2023,12,Haryana,Potato,930,0.1,2.8
2023,1,Haryana,Onion,1663,0.2,11.6
2023,2,Haryana,Onion,1166,2.1,0
2023,3,Haryana,Onion,840,0.5,41.8
2023,4,Haryana,Onion,906,-0.3,14.6
2023,5,Haryana,Onion,798,-2.1,52.4
2023,6,Haryana,Onion,865,-1.2,81.1
2023,7,Haryana,Onion,1363,-0.3,236.9
2023,8,Haryana,Onion,1572,0.9,58.5
2023,9,Haryana,Onion,1715,0.8,43.6
2023,10,Haryana,Onion,2117,0.1,9.9
2023,11,Haryana,Onion,3694,0,4.8
2023,12,Haryana,Onion,2455,0.1,2.8
2023,1,Haryana,Cotton,8460,0.2,11.6
2023,2,Haryana,Cotton,8223,2.1,0
2023,3,Haryana,Cotton,7850,0.5,41.8
2023,4,Haryana,Cotton,7966,-0.3,14.6
2023,5,Haryana,Cotton,7440,-2.1,52.4
2023,6,Haryana,Cotton,7246,-1.2,81.1
2023,7,Haryana,Cotton,7085,-0.3,236.9
2023,8,Haryana,Cotton,7173,0.9,58.5
2023,9,Haryana,Cotton,7326,0.8,43.6
2023,10,Haryana,Cotton,7146,0.1,9.9
2023,11,Haryana,Cotton,6973,0,4.8
2023,12,Haryana,Cotton,6942,0.1,2.8
2023,1,Maharashtra,Rice,3525,1.1,0.3
2023,2,Maharashtra,Rice,3563,0.4,0
2023,3,Maharashtra,Rice,3570,0.5,9.5
2023,4,Maharashtra,Rice,3575,-0.8,30.3
2023,5,Maharashtra,Rice,3600,-1.1,24.1
2023,6,Maharashtra,Rice,3550,-0.4,113.5
2023,7,Maharashtra,Rice,3625,1,491.9
2023,8,Maharashtra,Rice,3588,-0.5,114.8
2023,9,Maharashtra,Rice,3620,0.4,244.9
2023,10,Maharashtra,Rice,3800,0,19.7
2023,11,Maharashtra,Rice,3688,0.7,34.1
2023,12,Maharashtra,Rice,3775,0.8,6.1
2023,1,Maharashtra,Jowar,3863,1.1,0.3
2023,2,Maharashtra,Jowar,3975,0.4,0
2023,3,Maharashtra,Jowar,4080,0.5,9.5
2023,4,Maharashtra,Jowar,4150,-0.8,30.3
2023,5,Maharashtra,Jowar,4225,-1.1,24.1
2023,6,Maharashtra,Jowar,4070,-0.4,113.5
2023,7,Maharashtra,Jowar,4575,1,491.9
2023,8,Maharashtra,Jowar,4875,-0.5,114.8
2023,9,Maharashtra,Jowar,4940,0.4,244.9
2023,10,Maharashtra,Jowar,5000,0,19.7
2023,11,Maharashtra,Jowar,5000,0.7,34.1
2023,12,Maharashtra,Jowar,5500,0.8,6.1
2023,1,Maharashtra,Bajra,2163,1.1,0.3
2023,2,Maharashtra,Bajra,2000,0.4,0
2023,3,Maharashtra,Bajra,2220,0.5,9.5
2023,4,Maharashtra,Bajra,2150,-0.8,30.3
2023,5,Maharashtra,Bajra,2213,-1.1,24.1
2023,6,Maharashtra,Bajra,2412,-0.4,113.5
2023,7,Maharashtra,Bajra,2417,1,491.9
2023,8,Maharashtra,Bajra,2407,-0.5,114.8
2023,9,Maharashtra,Bajra,2444,0.4,244.9
2023,10,Maharashtra,Bajra,2402,0,19.7
2023,11,Maharashtra,Bajra,2438,0.7,34.1
2023,12,Maharashtra,Bajra,2251,0.8,6.1
2023,1,Maharashtra,Wheat,2800,1.1,0.3
2023,2,Maharashtra,Wheat,2588,0.4,0
2023,3,Maharashtra,Wheat,2310,0.5,9.5
2023,4,Maharashtra,Wheat,2400,-0.8,30.3
2023,5,Maharashtra,Wheat,2288,-1.1,24.1
2023,6,Maharashtra,Wheat,2315,-0.4,113.5
2023,7,Maharashtra,Wheat,2338,1,491.9
2023,8,Maharashtra,Wheat,2481,-0.5,114.8
2023,9,Maharashtra,Wheat,2511,0.4,244.9
2023,10,Maharashtra,Wheat,2563,0,19.7
2023,11,Maharashtra,Wheat,2706,0.7,34.1
2023,12,Maharashtra,Wheat,2661,0.8,6.1
2023,1,Maharashtra,Arhar(Tur Dal),6925,1.1,0.3
2023,2,Maharashtra,Arhar(Tur Dal),7300,0.4,0
2023,3,Maharashtra,Arhar(Tur Dal),7820,0.5,9.5
2023,4,Maharashtra,Arhar(Tur Dal),8000,-0.8,30.3
2023,5,Maharashtra,Arhar(Tur Dal),8425,-1.1,24.1
2023,6,Maharashtra,Arhar(Tur Dal),9401,-0.4,113.5
2023,7,Maharashtra,Arhar(Tur Dal),9450,1,491.9
2023,8,Maharashtra,Arhar(Tur Dal),9939,-0.5,114.8
2023,9,Maharashtra,Arhar(Tur Dal),10921,0.4,244.9
2023,10,Maharashtra,Arhar(Tur Dal),10469,0,19.7
2023,11,Maharashtra,Arhar(Tur Dal),10625,0.7,34.1
2023,12,Maharashtra,Arhar(Tur Dal),8780,0.8,6.1
2023,1,Maharashtra,Potato,1525,1.1,0.3
2023,2,Maharashtra,Potato,1138,0.4,0
2023,3,Maharashtra,Potato,1060,0.5,9.5
2023,4,Maharashtra,Potato,1150,-0.8,30.3
2023,5,Maharashtra,Potato,1113,-1.1,24.1
2023,6,Maharashtra,Potato,1170,-0.4,113.5
2023,7,Maharashtra,Potato,1225,1,491.9
2023,8,Maharashtra,Potato,1225,-0.5,114.8
2023,9,Maharashtra,Potato,1120,0.4,244.9
2023,10,Maharashtra,Potato,1025,0,19.7
2023,11,Maharashtra,Potato,1088,0.7,34.1
2023,12,Maharashtra,Potato,1175,0.8,6.1
2023,1,Maharashtra,Chillies,36250,1.1,0.3
2023,2,Maharashtra,Chillies,41750,0.4,0
2023,3,Maharashtra,Chillies,31600,0.5,9.5
2023,4,Maharashtra,Chillies,36000,-0.8,30.3
2023,5,Maharashtra,Chillies,35050,-1.1,24.1
2023,6,Maharashtra,Chillies,35000,-0.4,113.5
2023,7,Maharashtra,Chillies,35125,1,491.9
2023,8,Maharashtra,Chillies,34375,-0.5,114.8
2023,9,Maharashtra,Chillies,32500,0.4,244.9
2023,10,Maharashtra,Chillies,33125,0,19.7
2023,11,Maharashtra,Chillies,34000,0.7,34.1
2023,12,Maharashtra,Chillies,33000,0.8,6.1
2023,1,Maharashtra,Turmeric,9375,1.1,0.3
2023,2,Maharashtra,Turmeric,11050,0.4,0
2023,3,Maharashtra,Turmeric,12820,0.5,9.5
2023,4,Maharashtra,Turmeric,13250,-0.8,30.3
2023,5,Maharashtra,Turmeric,9275,-1.1,24.1
2023,6,Maharashtra,Turmeric,9020,-0.4,113.5
2023,7,Maharashtra,Turmeric,11375,1,491.9
2023,8,Maharashtra,Turmeric,15375,-0.5,114.8
2023,9,Maharashtra,Turmeric,19500,0.4,244.9
2023,10,Maharashtra,Turmeric,19688,0,19.7
2023,11,Maharashtra,Turmeric,18125,0.7,34.1
2023,12,Maharashtra,Turmeric,17500,0.8,6.1
2023,1,Maharashtra,Onion,1675,1.1,0.3
2023,2,Maharashtra,Onion,1063,0.4,0
2023,3,Maharashtra,Onion,1000,0.5,9.5
2023,4,Maharashtra,Onion,825,-0.8,30.3
2023,5,Maharashtra,Onion,775,-1.1,24.1
2023,6,Maharashtra,Onion,1090,-0.4,113.5
2023,7,Maharashtra,Onion,1350,1,491.9
2023,8,Maharashtra,Onion,1563,-0.5,114.8
2023,9,Maharashtra,Onion,1690,0.4,244.9
2023,10,Maharashtra,Onion,2163,0,19.7
2023,11,Maharashtra,Onion,3525,0.7,34.1
2023,12,Maharashtra,Onion,2825,0.8,6.1
2023,1,Maharashtra,Tomato,1000,1.1,0.3
2023,2,Maharashtra,Tomato,1125,0.4,0
2023,3,Maharashtra,Tomato,1180,0.5,9.5
2023,4,Maharashtra,Tomato,975,-0.8,30.3
2023,5,Maharashtra,Tomato,900,-1.1,24.1
2023,6,Maharashtra,Tomato,2120,-0.4,113.5
2023,7,Maharashtra,Tomato,7075,1,491.9
2023,8,Maharashtra,Tomato,5800,-0.5,114.8
2023,9,Maharashtra,Tomato,830,0.4,244.9
2023,10,Maharashtra,Tomato,863,0,19.7
2023,11,Maharashtra,Tomato,1400,0.7,34.1
2023,12,Maharashtra,Tomato,2100,0.8,6.1
2023,1,Maharashtra,Soyabean,5463,1.1,0.3
2023,2,Maharashtra,Soyabean,5388,0.4,0
2023,3,Maharashtra,Soyabean,5130,0.5,9.5
2023,4,Maharashtra,Soyabean,5188,-0.8,30.3
2023,5,Maharashtra,Soyabean,5350,-1.1,24.1
2023,6,Maharashtra,Soyabean,4930,-0.4,113.5
2023,7,Maharashtra,Soyabean,4798,1,491.9
2023,8,Maharashtra,Soyabean,4825,-0.5,114.8
2023,9,Maharashtra,Soyabean,4816,0.4,244.9
2023,10,Maharashtra,Soyabean,4933,0,19.7
2023,11,Maharashtra,Soyabean,5070,0.7,34.1
2023,12,Maharashtra,Soyabean,5096,0.8,6.1
2023,1,Punjab,Turmeric,13350,0.2,15.1
2023,2,Punjab,Turmeric,13200,2.5,0.1
2023,3,Punjab,Turmeric,13280,1.4,56.6
2023,4,Punjab,Turmeric,12700,-0.4,26
2023,5,Punjab,Turmeric,12575,-0.1,45
2023,6,Punjab,Turmeric,12840,0.2,65.8
2023,7,Punjab,Turmeric,13450,0.3,231.3
2023,8,Punjab,Turmeric,13450,1.5,54.9
2023,9,Punjab,Turmeric,13820,1.3,64.4
2023,10,Punjab,Turmeric,14575,1.4,24.8
2023,11,Punjab,Turmeric,14813,1.4,12
2023,12,Punjab,Turmeric,14804,1,3.3
2023,1,Rajasthan,Jower,2394,-0.6,13
2023,2,Rajasthan,Jower,2613,2,0
2023,3,Rajasthan,Jower,2691,0.9,18.6
2023,4,Rajasthan,Jower,2704,-0.8,14.5
2023,5,Rajasthan,Jower,2776,-2.4,62.3
2023,6,Rajasthan,Jower,2690,-0.1,156.9
2023,7,Rajasthan,Jower,2750,0.1,228.4
2023,8,Rajasthan,Jower,2963,0.3,30.9
2023,9,Rajasthan,Jower,3250,1,83.4
2023,10,Rajasthan,Jower,3300,0.5,8.6
2023,11,Rajasthan,Jower,3400,1.4,9.9
2023,12,Rajasthan,Jower,3250,0.2,4.8
2023,1,Rajasthan,Bajra,2035,-0.6,13
2023,2,Rajasthan,Bajra,1975,2,0
2023,3,Rajasthan,Bajra,2144,0.9,18.6
2023,4,Rajasthan,Bajra,2323,-0.8,14.5
2023,5,Rajasthan,Bajra,2100,-2.4,62.3
2023,6,Rajasthan,Bajra,1975,-0.1,156.9
2023,7,Rajasthan,Bajra,1913,0.1,228.4
2023,8,Rajasthan,Bajra,1984,0.3,30.9
2023,9,Rajasthan,Bajra,2075,1,83.4
2023,10,Rajasthan,Bajra,2200,0.5,8.6
2023,11,Rajasthan,Bajra,2319,1.4,9.9
2023,12,Rajasthan,Bajra,2375,0.2,4.8
2023,1,Rajasthan,Maize,2388,-0.6,13
2023,2,Rajasthan,Maize,2450,2,0
2023,3,Rajasthan,Maize,2410,0.9,18.6
2023,4,Rajasthan,Maize,2350,-0.8,14.5
2023,5,Rajasthan,Maize,2253,-2.4,62.3
2023,6,Rajasthan,Maize,2360,-0.1,156.9
2023,7,Rajasthan,Maize,2265,0.1,228.4
2023,8,Rajasthan,Maize,2210,0.3,30.9
2023,9,Rajasthan,Maize,2180,1,83.4
2023,10,Rajasthan,Maize,2504,0.5,8.6
2023,11,Rajasthan,Maize,2374,1.4,9.9
2023,12,Rajasthan,Maize,2416,0.2,4.8
2023,1,Rajasthan,Wheat,2728,-0.6,13
2023,2,Rajasthan,Wheat,2700,2,0
2023,3,Rajasthan,Wheat,2573,0.9,18.6
2023,4,Rajasthan,Wheat,2456,-0.8,14.5
2023,5,Rajasthan,Wheat,2425,-2.4,62.3
2023,6,Rajasthan,Wheat,2469,-0.1,156.9
2023,7,Rajasthan,Wheat,2438,0.1,228.4
2023,8,Rajasthan,Wheat,2583,0.3,30.9
2023,9,Rajasthan,Wheat,2530,1,83.4
2023,10,Rajasthan,Wheat,2576,0.5,8.6
2023,11,Rajasthan,Wheat,2561,1.4,9.9
2023,12,Rajasthan,Wheat,2525,0.2,4.8
2023,1,Rajasthan,Barley,2873,-0.6,13
2023,2,Rajasthan,Barley,1917.91,2,0
2023,3,Rajasthan,Barley,2050,0.9,18.6
2023,4,Rajasthan,Barley,1945,-0.8,14.5
2023,5,Rajasthan,Barley,1860,-2.4,62.3
2023,6,Rajasthan,Barley,1738,-0.1,156.9
2023,7,Rajasthan,Barley,1710,0.1,228.4
2023,8,Rajasthan,Barley,1629,0.3,30.9
2023,9,Rajasthan,Barley,1749,1,83.4
2023,10,Rajasthan,Barley,1779,0.5,8.6
2023,11,Rajasthan,Barley,1809,1.4,9.9
2023,12,Rajasthan,Barley,1945,0.2,4.8
2023,1,Rajasthan,Cotton,10007,-0.6,13
2023,2,Rajasthan,Cotton,9963,2,0
2023,3,Rajasthan,Cotton,9838,0.9,18.6
2023,4,Rajasthan,Cotton,8610.5,-0.8,14.5
2023,5,Rajasthan,Cotton,8610.5,-2.4,62.3
2023,6,Rajasthan,Cotton,8610.5,-0.1,156.9
2023,7,Rajasthan,Cotton,8610.5,0.1,228.4
2023,8,Rajasthan,Cotton,8610.5,0.3,30.9
2023,9,Rajasthan,Cotton,8610.5,1,83.4
2023,10,Rajasthan,Cotton,7350,0.5,8.6
2023,11,Rajasthan,Cotton,7505,1.4,9.9
2023,12,Rajasthan,Cotton,7000,0.2,4.8
2023,1,Rajasthan,Soyabean,5410,-0.6,13
2023,2,Rajasthan,Soyabean,5525,2,0
2023,3,Rajasthan,Soyabean,5460,0.9,18.6
2023,4,Rajasthan,Soyabean,5825,-0.8,14.5
2023,5,Rajasthan,Soyabean,5450,-2.4,62.3
2023,6,Rajasthan,Soyabean,5590,-0.1,156.9
2023,7,Rajasthan,Soyabean,5563,0.1,228.4
2023,8,Rajasthan,Soyabean,5575,0.3,30.9
2023,9,Rajasthan,Soyabean,5390,1,83.4
2023,10,Rajasthan,Soyabean,5225,0.5,8.6
2023,11,Rajasthan,Soyabean,5538,1.4,9.9
2023,12,Rajasthan,Soyabean,5780,0.2,4.8
2023,1,Tamil Nadu,Rice,3600,0.1,5.1
2023,2,Tamil Nadu,Rice,3500,-0.1,15.5
2023,3,Tamil Nadu,Rice,3340,-0.1,34.3
2023,4,Tamil Nadu,Rice,3350,0.1,45.5
2023,5,Tamil Nadu,Rice,3350,0.5,122.9
2023,6,Tamil Nadu,Rice,3530,0.7,53.4
2023,7,Tamil Nadu,Rice,3675,0.4,64.9
2023,8,Tamil Nadu,Rice,3825,1.2,87.4
2023,9,Tamil Nadu,Rice,3740,0.9,148.3
2023,10,Tamil Nadu,Rice,3700,0.6,98.6
2023,11,Tamil Nadu,Rice,3750,0.7,231.8
2023,12,Tamil Nadu,Rice,3800,1.2,127.6
2023,1,Tamil Nadu,Jower,4000,0.1,5.1
2023,2,Tamil Nadu,Jower,4000,-0.1,15.5
2023,3,Tamil Nadu,Jower,3340,-0.1,34.3
2023,4,Tamil Nadu,Jower,3650,0.1,45.5
2023,5,Tamil Nadu,Jower,3925,0.5,122.9
2023,6,Tamil Nadu,Jower,3920,0.7,53.4
2023,7,Tamil Nadu,Jower,4000,0.4,64.9
2023,8,Tamil Nadu,Jower,4325,1.2,87.4
2023,9,Tamil Nadu,Jower,4220,0.9,148.3
2023,10,Tamil Nadu,Jower,3988,0.6,98.6
2023,11,Tamil Nadu,Jower,4488,0.7,231.8
2023,12,Tamil Nadu,Jower,4530,1.2,127.6
2023,1,Tamil Nadu,Barje,2975,0.1,5.1
2023,2,Tamil Nadu,Barje,2975,-0.1,15.5
2023,3,Tamil Nadu,Barje,3100,-0.1,34.3
2023,4,Tamil Nadu,Barje,3213,0.1,45.5
2023,5,Tamil Nadu,Barje,3375,0.5,122.9
2023,6,Tamil Nadu,Barje,3680,0.7,53.4
2023,7,Tamil Nadu,Barje,3675,0.4,64.9
2023,8,Tamil Nadu,Barje,3700,1.2,87.4
2023,9,Tamil Nadu,Barje,3700,0.9,148.3
2023,10,Tamil Nadu,Barje,3850,0.6,98.6
2023,11,Tamil Nadu,Barje,4050,0.7,231.8
2023,12,Tamil Nadu,Barje,4160,1.2,127.6
2023,1,Tamil Nadu,Maize,2900,0.1,5.1
2023,2,Tamil Nadu,Maize,2800,-0.1,15.5
2023,3,Tamil Nadu,Maize,2700,-0.1,34.3
2023,4,Tamil Nadu,Maize,2575,0.1,45.5
2023,5,Tamil Nadu,Maize,2700,0.5,122.9
2023,6,Tamil Nadu,Maize,2560,0.7,53.4
2023,7,Tamil Nadu,Maize,2550,0.4,64.9
2023,8,Tamil Nadu,Maize,2775,1.2,87.4
2023,9,Tamil Nadu,Maize,2780,0.9,148.3
2023,10,Tamil Nadu,Maize,2650,0.6,98.6
2023,11,Tamil Nadu,Maize,2700,0.7,231.8
2023,12,Tamil Nadu,Maize,2760,1.2,127.6
2023,1,Tamil Nadu,Ragi,2900,0.1,5.1
2023,2,Tamil Nadu,Ragi,2900,-0.1,15.5
2023,3,Tamil Nadu,Ragi,2960,-0.1,34.3
2023,4,Tamil Nadu,Ragi,3200,0.1,45.5
2023,5,Tamil Nadu,Ragi,3250,0.5,122.9
2023,6,Tamil Nadu,Ragi,3200,0.7,53.4
2023,7,Tamil Nadu,Ragi,3225,0.4,64.9
2023,8,Tamil Nadu,Ragi,3450,1.2,87.4
2023,9,Tamil Nadu,Ragi,3700,0.9,148.3
2023,10,Tamil Nadu,Ragi,3725,0.6,98.6
2023,11,Tamil Nadu,Ragi,3700,0.7,231.8
2023,12,Tamil Nadu,Ragi,3800,1.2,127.6
2023,1,Tamil Nadu,Wheat,4150,0.1,5.1
2023,2,Tamil Nadu,Wheat,4000,-0.1,15.5
2023,3,Tamil Nadu,Wheat,3720,-0.1,34.3
2023,4,Tamil Nadu,Wheat,3675,0.1,45.5
2023,5,Tamil Nadu,Wheat,3713,0.5,122.9
2023,6,Tamil Nadu,Wheat,3580,0.7,53.4
2023,7,Tamil Nadu,Wheat,3675,0.4,64.9
2023,8,Tamil Nadu,Wheat,4050,1.2,87.4
2023,9,Tamil Nadu,Wheat,4120,0.9,148.3
2023,10,Tamil Nadu,Wheat,4075,0.6,98.6
2023,11,Tamil Nadu,Wheat,4275,0.7,231.8
2023,12,Tamil Nadu,Wheat,4280,1.2,127.6
2023,1,Tamil Nadu,Arhar(Tur Dal),6200,0.1,5.1
2023,2,Tamil Nadu,Arhar(Tur Dal),6025,-0.1,15.5
2023,3,Tamil Nadu,Arhar(Tur Dal),6200,-0.1,34.3
2023,4,Tamil Nadu,Arhar(Tur Dal),6200,0.1,45.5
2023,5,Tamil Nadu,Arhar(Tur Dal),6475,0.5,122.9
2023,6,Tamil Nadu,Arhar(Tur Dal),7000,0.7,53.4
2023,7,Tamil Nadu,Arhar(Tur Dal),6975,0.4,64.9
2023,8,Tamil Nadu,Arhar(Tur Dal),6950,1.2,87.4
2023,9,Tamil Nadu,Arhar(Tur Dal),6920,0.9,148.3
2023,10,Tamil Nadu,Arhar(Tur Dal),6950,0.6,98.6
2023,11,Tamil Nadu,Arhar(Tur Dal),6963,0.7,231.8
2023,12,Tamil Nadu,Arhar(Tur Dal),6790,1.2,127.6
2023,1,Tamil Nadu,Potato,1950,0.1,5.1
2023,2,Tamil Nadu,Potato,1525,-0.1,15.5
2023,3,Tamil Nadu,Potato,1040,-0.1,34.3
2023,4,Tamil Nadu,Potato,1000,0.1,45.5
2023,5,Tamil Nadu,Potato,1475,0.5,122.9
2023,6,Tamil Nadu,Potato,1700,0.7,53.4
2023,7,Tamil Nadu,Potato,1550,0.4,64.9
2023,8,Tamil Nadu,Potato,1800,1.2,87.4
2023,9,Tamil Nadu,Potato,1780,0.9,148.3
2023,10,Tamil Nadu,Potato,1700,0.6,98.6
2023,11,Tamil Nadu,Potato,2000,0.7,231.8
2023,12,Tamil Nadu,Potato,1780,1.2,127.6
2023,1,Tamil Nadu,Chillies,30150,0.1,5.1
2023,2,Tamil Nadu,Chillies,24825,-0.1,15.5
2023,3,Tamil Nadu,Chillies,22500,-0.1,34.3
2023,4,Tamil Nadu,Chillies,22500,0.1,45.5
2023,5,Tamil Nadu,Chillies,22375,0.5,122.9
2023,6,Tamil Nadu,Chillies,21000,0.7,53.4
2023,7,Tamil Nadu,Chillies,22350,0.4,64.9
2023,8,Tamil Nadu,Chillies,26013,1.2,87.4
2023,9,Tamil Nadu,Chillies,26500,0.9,148.3
2023,10,Tamil Nadu,Chillies,26500,0.6,98.6
2023,11,Tamil Nadu,Chillies,27375,0.7,231.8
2023,12,Tamil Nadu,Chillies,26640,1.2,127.6
2023,1,Tamil Nadu,Cotton,7225,0.1,5.1
2023,2,Tamil Nadu,Cotton,8150,-0.1,15.5
2023,3,Tamil Nadu,Cotton,7060,-0.1,34.3
2023,4,Tamil Nadu,Cotton,6275,0.1,45.5
2023,5,Tamil Nadu,Cotton,6100,0.5,122.9
2023,6,Tamil Nadu,Cotton,5580,0.7,53.4
2023,7,Tamil Nadu,Cotton,6050,0.4,64.9
2023,8,Tamil Nadu,Cotton,6075,1.2,87.4
2023,9,Tamil Nadu,Cotton,6060,0.9,148.3
2023,10,Tamil Nadu,Cotton,5925,0.6,98.6
2023,11,Tamil Nadu,Cotton,5600,0.7,231.8
2023,12,Tamil Nadu,Cotton,5220,1.2,127.6
2023,1,Tamil Nadu,Onion,2375,0.1,5.1
2023,2,Tamil Nadu,Onion,1675,-0.1,15.5
